0.87 0.70002 2.45957e-131
0.88 0.70002 5.19035e-142
0.89 0.70002 1.07803e-152
0.9 0.70002 2.19346e-163
0.91 0.70002 4.36212e-174
0.92 0.70002 8.47139e-185
0.93 0.70002 1.60651e-195
0.94 0.70002 2.97641e-206
0.95 0.70002 5.39172e-217
0.96 0.70002 9.55983e-228
0.97 0.70002 1.66123e-238
0.98 0.70002 2.83372e-249
0.99 0.70002 4.75434e-260
1 0.70002 4.75434e-260
0 0.80002 0.390007
0.01 0.80002 0.390007
0.02 0.80002 0.389939
0.03 0.80002 0.389803
0.04 0.80002 0.389599
0.05 0.80002 0.389327
0.06 0.80002 0.388986
0.07 0.80002 0.388577
0.08 0.80002 0.388099
0.09 0.80002 0.387552
0.1 0.80002 0.386936
0.11 0.80002 0.38625
0.12 0.80002 0.385494
0.13 0.80002 0.384668
0.14 0.80002 0.383771
0.15 0.80002 0.382802
0.16 0.80002 0.381762
0.17 0.80002 0.380649
0.18 0.80002 0.379463
0.19 0.80002 0.378203
0.2 0.80002 0.376869
0.21 0.80002 0.375459
0.22 0.80002 0.373973
0.23 0.80002 0.37241
0.24 0.80002 0.370769
0.25 0.80002 0.369049
0.26 0.80002 0.367249
0.27 0.80002 0.365367
0.28 0.80002 0.363402
0.29 0.80002 0.361354
0.3 0.80002 0.35922
0.31 0.80002 0.356999
0.32 0.80002 0.354689
0.33 0.80002 0.352289
0.34 0.80002 0.349797
0.35 0.80002 0.347211
0.36 0.80002 0.344528
0.37 0.80002 0.341747
0.38 0.80002 0.338865
0.39 0.80002 0.335879
0.4 0.80002 0.332786
0.41 0.80002 0.329585
0.42 0.80002 0.32627
0.43 0.80002 0.32284
0.44 0.80002 0.31929
0.45 0.80002 0.315615
0.46 0.80002 0.311813
0.47 0.80002 0.307878
0.48 0.80002 0.303804
0.49 0.80002 0.299587
0.5 0.80002 0.295219
0.51 0.80002 0.290695
0.52 0.80002 0.286007
0.53 0.80002 0.281147
0.54 0.80002 0.276105
0.55 0.80002 0.270871
0.56 0.80002 0.265434
0.57 0.80002 0.259782
0.58 0.80002 0.253899
0.59 0.80002 0.24777
0.6 0.80002 0.241376
0.61 0.80002 0.234694
0.62 0.80002 0.2277
0.63 0.80002 0.220365
0.64 0.80002 0.212651
0.65 0.80002 0.204517
0.66 0.80002 0.195909
0.67 0.80002 0.186763
0.68 0.80002 0.176993
0.69 0.80002 0.166488
0.7 0.80002 0.155097
0.71 0.80002 0.142606
0.72 0.80002 0.128694
0.73 0.80002 0.112852
0.74 0.80002 0.0941792
0.75 0.80002 0.0707297
0.76 0.80002 0.0200411
0.77 0.80002 0.00011359
0.78 0.80002 6.88979e-12
0.79 0.80002 1.2107e-22
0.8 0.80002 2.06988e-33
0.81 0.80002 3.46491e-44
0.82 0.80002 5.72607e-55
0.83 0.80002 9.44883e-66
0.84 0.80002 1.58143e-76
0.85 0.80002 2.73787e-87
0.86 0.80002 5.00192e-98
0.87 0.80002 9.76546e-109
0.88 0.80002 2.03429e-119
0.89 0.80002 4.45469e-130
0.9 0.80002 1.00442e-140
0.91 0.80002 2.28811e-151
0.92 0.80002 5.19348e-162
0.93 0.80002 1.1641e-172
0.94 0.80002 2.56335e-183
0.95 0.80002 5.52993e-194
